topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,topic15,topic16,topic17,topic18,topic19,topic20,topic21,topic22,topic23,topic24,topic25,topic26,topic27,topic28,topic29,topic30,topic31,topic32,topic33,topic34,topic35,topic36,topic37,topic38,topic39,topic40
0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.558308542,0.000862103,0.000862103,0.000862103,0.104312927,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.104303755,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.000862103,0.167557687,0.035343487
0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.034326695,0.000304934,0.000304934,0.000304934,0.124433853,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.000304934,0.652933121,0.000304934,0.000304934,0.012567896,0.000304934,0.04032819,0.000304934,0.109372891,0.000304934,0.000304934,0.000304934,0.015974522,0.000304934,0.000304934,0.000304934,0.000304934
0.000297764,0.000297764,0.000297764,0.000297764,0.000297764,0.124633066,0.000297764,0.226162136,0.000297764,0.000297764,0.049287803,0.000297764,0.000297764,0.000297764,0.000297764,0.051885203,0.000297764,0.000297764,0.165644169,0.000297764,0.000297764,0.000297764,0.000297764,0.108475305,0.065463558,0.000297764,0.074957766,0.000297764,0.000297764,0.000297764,0.000297764,0.000297764,0.000297764,0.000297764,0.000297764,0.083135895,0.013221059,0.000297764,0.000297764,0.028498858
0.000480963,0.000480963,0.087195367,0.000480963,0.000480963,0.021028765,0.000480963,0.000480963,0.000480963,0.000480963,0.000480963,0.000480963,0.06171605,0.09545967,0.000480963,0.000480963,0.024563357,0.062342685,0.000480963,0.000480963,0.059476107,0.132455871,0.000480963,0.000480963,0.000480963,0.000480963,0.200845599,0.000480963,0.071368478,0.130143344,0.000480963,0.000480963,0.000480963,0.000480963,0.000480963,0.000480963,0.000480963,0.000480963,0.039937768,0.000480963
0.000238212,0.000238212,0.000238212,0.132267877,0.000238212,0.000238212,0.000238212,0.000238212,0.000238212,0.000238212,0.000238212,0.000238212,0.000238212,0.000238212,0.000238212,0.192218736,0.024127958,0.000238212,0.000238212,0.210579813,0.000238212,0.000238212,0.193818241,0.000238212,0.00975539,0.000238212,0.098333381,0.009756678,0.000238212,0.000238212,0.019433649,0.000238212,0.000238212,0.000238212,0.000238212,0.102561884,0.000238212,0.000238212,0.000238212,0.000238212
0.033061098,0.042505279,0.172837719,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.274397075,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.126134157,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.000471778,0.098345898,0.000471778,0.000471778,0.050759982,0.186861917
0.000384778,0.137122586,0.046834651,0.000384778,0.000384778,0.000384778,0.000384778,0.016618561,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.483399183,0.033436179,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.074789673,0.000384778,0.000384778,0.000384778,0.000384778,0.014751422,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.000384778,0.180734813
0.103984073,0.132690907,0.265739501,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.053208418,0.000373223,0.235414177,0.000373223,0.000373223,0.031244505,0.036038876,0.015299896,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.054098111,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.000373223,0.031318113,0.000373223,0.030139936
0.000625201,0.354463428,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.135576174,0.000625201,0.000625201,0.000625201,0.284050167,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.000625201,0.057107754,0.146920443
0.000641169,0.483355224,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.050852522,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.05316297,0.000641169,0.000641169,0.000641169,0.1750606,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.000641169,0.03745658,0.000641169,0.000641169,0.000641169,0.000641169,0.0292715,0.000641169,0.000641169,0.000641169,0.041713893,0.108609363
0.000379015,0.000379015,0.016218474,0.127659008,0.233040676,0.000379015,0.015343333,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015,0.216701627,0.000379015,0.000379015,0.135019079,0.000379015,0.000379015,0.016594671,0.000379015,0.075367354,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015,0.040803172,0.000379015,0.000379015,0.111882165,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015,0.000379015
0.000284152,0.000284152,0.035813589,0.000284152,0.000284152,0.000284152,0.000284152,0.011635221,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.23346822,0.013742398,0.070619322,0.000284152,0.000284152,0.000284152,0.011443724,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.000284152,0.024938282,0.000284152,0.55287385,0.036656659,0.000284152
0.000471855,0.017098781,0.000471855,0.000471855,0.071444221,0.019534878,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.064429186,0.000471855,0.000471855,0.025877412,0.000471855,0.000471855,0.000471855,0.360649347,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.334504694,0.062269501,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.000471855,0.0295645,0.000471855,0.000471855,0.000471855
0.000357218,0.000357218,0.089830078,0.000357218,0.360325873,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.028958872,0.000357218,0.000357218,0.000357218,0.000357218,0.142742664,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.018902456,0.000357218,0.000357218,0.000357218,0.166510656,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.000357218,0.014611667,0.166686773,0.000357218,0.000357218
0.137451053,0.13243337,0.001087201,0.064561896,0.001087201,0.001087201,0.001087201,0.044829551,0.001087201,0.001087201,0.001087201,0.236641407,0.001087201,0.086302355,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201,0.131216913,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201,0.037280615,0.001087201,0.001087201,0.044564135,0.052102618,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201,0.001087201
0.008452288,0.000200095,0.31652239,0.000200095,0.162559599,0.000200095,0.143079028,0.010076189,0.000200095,0.000200095,0.000200095,0.000200095,0.000200095,0.023642523,0.000200095,0.000200095,0.000200095,0.029076077,0.000200095,0.000200095,0.000200095,0.000200095,0.018356008,0.000200095,0.000200095,0.000200095,0.009807312,0.000200095,0.00809364,0.066827774,0.140772834,0.011506351,0.000200095,0.000200095,0.000200095,0.000200095,0.000200095,0.009012036,0.037213553,0.000200095
0.000255174,0.011146189,0.000255174,0.000255174,0.440362185,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.098146908,0.000255174,0.000255174,0.000255174,0.030896612,0.011076511,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.016436899,0.064502284,0.000255174,0.253206313,0.026414089,0.000255174,0.000255174,0.000255174,0.000255174,0.000255174,0.04015677,0.000255174,0.000255174,0.000255174
0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.092251845,0.000658325,0.042457715,0.026714442,0.000658325,0.250650495,0.000658325,0.000658325,0.000658325,0.060751375,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.02698517,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.000658325,0.05930718,0.000658325,0.000658325,0.000658325,0.419815332,0.000658325
0.000454791,0.033704609,0.000454791,0.000454791,0.000454791,0.018620996,0.000454791,0.037121672,0.12453074,0.000454791,0.055817638,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.398217708,0.108729117,0.024507403,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.000454791,0.184651628
0.000287478,0.000287478,0.000287478,0.000287478,0.022878574,0.000287478,0.04565474,0.000287478,0.000287478,0.000287478,0.000287478,0.12241476,0.161079109,0.000287478,0.000287478,0.5357849,0.000287478,0.000287478,0.000287478,0.000287478,0.000287478,0.000287478,0.072352976,0.000287478,0.000287478,0.000287478,0.000287478,0.000287478,0.000287478,0.000287478,0.014766594,0.000287478,0.000287478,0.000287478,0.000287478,0.015869055,0.000287478,0.000287478,0.000287478,0.000287478
0.000290818,0.000290818,0.000290818,0.174780339,0.757408679,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.026928972,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.030412637,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818,0.000290818
0.000362415,0.033824887,0.000362415,0.000362415,0.301460624,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.098267674,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.090498939,0.090060152,0.000362415,0.094176948,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.000362415,0.029349864,0.000362415,0.000362415,0.000362415,0.189025357,0.000362415,0.062100697,0.000362415,0.000362415
0.118133008,0.152777418,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.000543866,0.165982351,0.027025998,0.025869438,0.053261288,0.000543866,0.114831887,0.000543866,0.096556522,0.000543866,0.000543866,0.000543866,0.000543866,0.023227641,0.000543866,0.000543866,0.000543866,0.000543866,0.083550043,0.000543866,0.033878129,0.000543866,0.000543866,0.000543866,0.089677997
0.000416811,0.049662948,0.000416811,0.000416811,0.000416811,0.000416811,0.000416811,0.000416811,0.000416811,0.000416811,0.113443449,0.000416811,0.000416811,0.036359128,0.000416811,0.000416811,0.253511101,0.022046203,0.000416811,0.042743947,0.000416811,0.000416811,0.312195092,0.049431872,0.036719158,0.000416811,0.000416811,0.000416811,0.000416811,0.053763933,0.000416811,0.000416811,0.000416811,0.000416811,0.000416811,0.01803563,0.000416811,0.000416811,0.000416811,0.000416811
0.000245204,0.000245204,0.382858753,0.000245204,0.000245204,0.032231469,0.000245204,0.000245204,0.000245204,0.011408607,0.000245204,0.000245204,0.000245204,0.000245204,0.000245204,0.000245204,0.000245204,0.106587492,0.040663857,0.018219143,0.000245204,0.020886265,0.000245204,0.000245204,0.108537398,0.000245204,0.000245204,0.000245204,0.000245204,0.052594136,0.000245204,0.01470049,0.000245204,0.000245204,0.000245204,0.000245204,0.023079149,0.000245204,0.115868054,0.065744638
0.020482663,0.000463239,0.019426618,0.000463239,0.000463239,0.000463239,0.000463239,0.000463239,0.084769577,0.041941602,0.08804708,0.000463239,0.000463239,0.058871623,0.088949844,0.000463239,0.000463239,0.23495391,0.000463239,0.000463239,0.000463239,0.000463239,0.000463239,0.062357806,0.091247417,0.000463239,0.000463239,0.000463239,0.000463239,0.000463239,0.000463239,0.000463239,0.050369989,0.06504865,0.000463239,0.000463239,0.081025764,0.000463239,0.000463239,0.000463239
0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.020403996,0.102334075,0.000367744,0.000367744,0.538849771,0.021539731,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744,0.142378226,0.071343563,0.000367744,0.000367744,0.000367744,0.0910151,0.000367744,0.000367744,0.000367744,0.000367744,0.000367744
0.000714515,0.200463206,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.027352294,0.000714515,0.000714515,0.000714515,0.000714515,0.031296887,0.000714515,0.000714515,0.000714515,0.000714515,0.514423847,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.000714515,0.201455727,0.000714515,0.000714515
0.000227405,0.000227405,0.000227405,0.000227405,0.039337575,0.000227405,0.009310699,0.000227405,0.000227405,0.000227405,0.000227405,0.213522062,0.177332804,0.000227405,0.084995106,0.000227405,0.000227405,0.000227405,0.136248022,0.000227405,0.000227405,0.020320319,0.035780616,0.009203046,0.000227405,0.000227405,0.000227405,0.046767682,0.000227405,0.000227405,0.075114168,0.000227405,0.000227405,0.000227405,0.128475338,0.017452646,0.000227405,0.000227405,0.000227405,0.000227405
0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.460437834,0.015075003,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.108667567,0.211702302,0.045831896,0.000367772,0.000367772,0.000367772,0.075896576,0.000367772,0.000367772,0.000367772,0.015406517,0.000367772,0.000367772,0.000367772,0.04062105,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.000367772,0.01496036,0.000367772
0.017550115,0.000333493,0.000333493,0.000333493,0.000333493,0.000333493,0.000333493,0.000333493,0.017282115,0.000333493,0.123667344,0.014522377,0.000333493,0.000333493,0.000333493,0.342178464,0.000333493,0.098516963,0.000333493,0.000333493,0.000333493,0.108105496,0.000333493,0.000333493,0.000333493,0.000333493,0.000333493,0.000333493,0.066018842,0.131881878,0.000333493,0.000333493,0.029648652,0.000333493,0.000333493,0.000333493,0.000333493,0.000333493,0.018921355,0.022368643
0.058561221,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.08946082,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.022988571,0.022769514,0.032263253,0.000555693,0.216066211,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.000555693,0.06497658,0.000555693,0.323071331,0.000555693,0.000555693,0.152616039,0.000555693
0.039628737,0.000431156,0.277862161,0.109583087,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.000431156,0.083003961,0.199409053,0.000431156,0.000431156,0.017664213,0.018090574,0.000431156,0.000431156,0.000431156,0.000431156,0.040159713,0.000431156,0.000431156,0.09463276,0.000431156,0.070681401,0.000431156,0.000431156,0.000431156,0.036780823,0.000431156,0.000431156,0.000431156,0.000431156
0.000324991,0.000324991,0.029011438,0.000324991,0.000324991,0.000324991,0.000324991,0.000324991,0.000324991,0.000324991,0.041501623,0.000324991,0.000324991,0.000324991,0.293548584,0.01537063,0.046802156,0.000324991,0.017631413,0.041712232,0.117308974,0.000324991,0.000324991,0.000324991,0.000324991,0.000324991,0.000324991,0.197078153,0.000324991,0.000324991,0.022073939,0.013681918,0.000324991,0.000324991,0.013618824,0.000324991,0.090590991,0.000324991,0.051619396,0.000324991
0.000268929,0.000268929,0.000268929,0.055731129,0.000268929,0.340396941,0.000268929,0.017725691,0.000268929,0.000268929,0.000268929,0.000268929,0.147126928,0.000268929,0.023406101,0.000268929,0.065977067,0.000268929,0.027544437,0.000268929,0.000268929,0.000268929,0.064227462,0.000268929,0.000268929,0.000268929,0.000268929,0.249527395,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929,0.000268929
0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.016223304,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.000367808,0.044764526,0.046992533,0.000367808,0.000367808,0.164170742,0.015052361,0.000367808,0.000367808,0.000367808,0.000367808,0.664588273,0.036070649,0.000367808
0.018364724,0.14846684,0.000397006,0.000397006,0.000397006,0.000397006,0.000397006,0.03215047,0.000397006,0.000397006,0.025190379,0.000397006,0.063916124,0.000397006,0.062427431,0.000397006,0.000397006,0.094523095,0.000397006,0.046410579,0.000397006,0.000397006,0.000397006,0.03371805,0.000397006,0.000397006,0.000397006,0.000397006,0.000397006,0.083170079,0.000397006,0.05936528,0.000397006,0.156313509,0.000397006,0.037140027,0.000397006,0.000397006,0.128521249,0.000397006
